year,month,day,ADBE,AMD,ADI,AAPL,AMAT,ADSK,GLW,HPQ,IBM,INTC,MU,MSFT,MSI,ORCL,SWKS,TER,TXN,TYL,WDC,
2002,01,31,0.035566745,0.005171854,-0.00581226,0.052510721,0.036840242,0.042123286,-0.048902036,0.031986424,-0.049660702,0.046942595,0.036912179,-0.016977068,-0.052492387,0.096848912,-0.0149985,-0.004053684,0.047444053,-0.01455872,-0.001388419,
2002,02,28,0.033233084,-0.075141268,-0.070813805,-0.056610988,-0.001793133,0.032343669,-0.073448631,-0.040956905,-0.040653721,-0.088700654,-0.021093204,-0.038242671,-0.010234878,-0.01641017,-0.135656735,0.050085375,-0.026686245,-0.020203386,-0.031706561,
2002,03,28,0.044472499,0.037278904,0.082938993,0.037777486,0.096368986,0.02409612,0.053942786,-0.04812123,0.025275562,0.027408863,0.010015199,0.014422875,0.039576652,-0.11341865,-0.004532828,0.070652696,0.052221027,0.135662602,0.030313689,
2002,04,30,-0.003571526,-0.119170869,-0.085865982,0.010946653,-0.047567018,-0.103035549,-0.056526058,-0.020820655,-0.093996215,-0.02649794,-0.14244795,-0.062219886,0.035232437,-0.105480878,-0.095133476,-0.07797213,-0.029144162,-0.024112063,-0.002799217,
2002,05,31,-0.044116985,0.009604427,-0.004013919,-0.017822819,-0.040000409,-0.134249946,-0.144190098,0.047808312,-0.016721418,-0.014966093,-0.002204307,-0.0113669,0.016328099,-0.104101895,-0.079959295,-0.085206133,-0.032953121,-0.013814085,-0.128931035,
2002,06,28,-0.102458307,-0.070379965,-0.090962388,-0.118834794,-0.066750596,-0.008116409,-0.131013073,-0.094733602,-0.04819352,-0.179487815,-0.066763609,0.031184429,-0.038684758,0.078721346,-0.263881469,-0.061580147,-0.082679646,0.004925888,-0.150883498,
2002,07,31,-0.075357865,-0.08295072,-0.090738368,-0.064998549,-0.106899024,-0.010887884,-0.346094807,-0.033369586,-0.009759944,0.012188656,-0.015967588,-0.056926818,-0.099598322,0.024086126,-0.281901148,-0.194978869,-0.009804714,-0.03394653,0.135510646,
2002,08,30,-0.076288016,0.042227725,0,-0.01460597,-0.046504979,0.013599202,0.096910013,-0.022671781,0.030624597,-0.051444093,-0.053024246,0.009846297,0.014724162,-0.018617028,0.160861151,-0.073997813,-0.070084479,-0.117933835,-0.039934882,
2002,09,30,-0.021886437,-0.219402014,-0.087550846,-0.007491421,-0.063224347,-0.02107272,-0.096910013,-0.059110432,-0.111512951,-0.079232291,-0.14441907,-0.050027133,-0.070026988,-0.086399703,0.032846524,-0.119818886,-0.125084364,0.069421409,0.064642268,
2002,10,31,0.092611921,0.060627114,0.133666607,0.044562732,0.114374401,-0.03356592,0.067702742,0.131593869,0.131553708,0.095595362,0.111750796,0.087231857,-0.045378023,0.112752225,0.195158507,0.100871734,0.031535401,-0.041392685,0.119596502,
2002,11,29,0.096616546,0.166074138,0.058862971,-0.015528481,0.054767003,0.121862631,0.374567235,0.090928948,0.042621004,0.081904722,-0.005187547,0.032914068,0.088395964,0.076402715,0.229725556,0.131433362,0.100942375,0.04630002,0.135165203,
2002,12,31,-0.075809657,-0.144009991,-0.109145116,-0.034235445,-0.116780665,-0.033803671,-0.126564875,-0.048209508,-0.049818031,-0.12744039,-0.210375065,-0.047533053,-0.111929919,-0.051152522,-0.145479505,-0.100301368,-0.12486548,-0.028223956,-0.121354571,
2003,01,31,0.027671557,-0.090901231,0.001090364,0.001005079,-0.036849565,0.019016227,0.090831932,0.001250606,0.003904651,0.003611173,-0.074212719,-0.037165032,-0.035013593,0.046841477,-0.092897991,-0.097660727,0.025592225,-0.029071448,0.094867482,
2003,02,28,0.017400336,0.020241057,0.085844853,0.019244043,0.035179182,-0.013282139,0.081297648,-0.040770487,-0.000550264,0.041696217,-0.011800586,0.000865732,0.023308725,-0.002533193,0.001250868,0.047467518,0.022617306,-0.013572807,0.009723016,
2003,03,31,0.049797838,0.051416131,-0.025454313,-0.025920959,-0.0135948,0.022483982,0.074451587,-0.006187634,0.002666052,-0.025383683,0.008082252,0.009246187,-0.006176026,-0.042300479,-0.04936674,0.001868354,-0.009964801,-0.029717094,0.047033848,
2003,04,30,0.049224981,0.08058446,0.080756914,0.002439863,0.06526728,0.009247312,-0.032422363,0.020459856,0.034425045,0.052454087,0.018792446,0.023736218,-0.018804037,0.039383981,-0.066138885,-0.001495659,0.053379009,0.04882239,0.012753044,
2003,05,30,0.00982387,-0.009441556,0.065934276,0.101187221,0.027061938,-0.017657263,0.129923389,0.077847151,0.01657365,0.05482629,0.124427556,-0.016619977,0.032262594,0.039461633,0.14554912,0.16980741,0.044816138,0.060458757,0.127724515,
2003,06,30,-0.041749728,-0.05527335,-0.044194199,0.026026505,0.007746384,0.034088525,0.004725433,0.039968967,-0.028226148,-0.000207327,0.011732036,0.017808467,0.046031825,-0.034731664,-0.043310702,0.004032015,-0.06624168,-0.028666923,-0.084765547,
2003,07,31,0.008847399,0.056464831,0.0373829,0.043710537,0.089387863,-0.034158857,0.041983019,-0.00265926,-0.006631065,0.077753337,0.099961042,0.012849887,-0.0183441,-0.000725371,0.098827472,-0.022129887,0.030753529,0.066216269,-0.014576708,
2003,08,29,0.074220618,0.189371082,0.033571918,0.030500914,0.045913318,0.079373655,0.005828492,-0.026216466,0.004914026,0.060546385,-0.008385752,0.001805427,0.074431443,0.029405838,0.125957113,0.034984552,0.101716591,0.106798511,0.062058284,
2003,09,30,0.00634937,-0.006979883,-0.032772441,-0.037950875,-0.076659139,-0.021893424,0.057597822,-0.010851082,0.032241341,-0.016566206,-0.029401984,0.02047057,0.048350488,-0.057071873,-0.096335929,0.018363303,-0.019553983,0.048629548,0.049934445,
2003,10,31,0.04569145,0.136129529,0.066686383,0.043273488,0.109517155,0.055578942,0.066550357,0.061594651,0.00561826,0.078208437,0.02879676,-0.024355039,0.053929126,0.026939451,-0.025604524,0.088038878,0.10357912,0.048691924,0.018469096,
2003,11,28,-0.025022311,0.072704489,0.050447919,-0.039394597,0.016618946,0.079143594,0.018962342,-0.011237677,0.0058914,0.007964296,-0.042270522,-0.007203116,0.016069906,0.001811965,0.009956421,0.043330172,0.012434619,0.025554104,-0.03390101,
2003,12,31,-0.024101491,-0.081361809,-0.037350914,0.009548316,-0.033510247,0.026184503,-0.041282437,0.023899987,0.010145625,-0.01973478,0.015088671,0.027172582,9.25261E-05,0.041657553,-0.003871201,0.004804851,-0.005581946,0.059347001,-0.0233061,
2004,01,30,-0.008617446,-0.001167459,0.020440881,0.023502398,-0.014763754,0.019181216,0.092981264,0.015230434,0.029656658,-0.021243794,0.077728649,0.004420802,0.073456825,0.020201184,0.086192268,0.024065286,0.028485517,0.016373713,-0.061638896,
2004,02,27,-0.012071387,0.00407245,0.018563572,0.025440888,-0.008899148,0.049024764,-0.012618796,-0.020175243,-0.01141399,-0.018623227,-0.029847324,-0.017959798,0.046412324,-0.032183498,0.026211698,-0.037936692,-0.009805718,-0.031050319,0.046648405,
2004,03,31,0.023402816,0.034227261,-0.016767911,0.053250148,0.001630891,0.040211939,-0.050202732,0.004075113,-0.021495466,-0.030813833,0.045729206,-0.027013616,-0.019442071,-0.030400008,0.015144753,-0.014691652,-0.020750767,0.018269549,-0.006147986,
2004,04,30,0.023655941,-0.057418923,-0.051922915,-0.02074702,-0.067251129,0.026586365,-0.005867879,-0.064230382,-0.017711141,-0.024130666,-0.088801527,0.020415433,0.015750478,-0.028026647,-0.135103015,-0.067921282,-0.065661519,-0.012247236,-0.142962981,
2004,05,28,0.031577779,0.038830797,0.062648049,0.036762102,0.038639148,0.029436751,0.050494967,0.032688509,0.002948357,0.045830552,0.042783496,0.001660957,0.034743861,0.005752829,0.019369662,0.038906674,0.017134242,-0.025581988,0.05353194,
2004,06,30,0.017948836,0.009666731,-0.018686598,0.06435521,-0.00767908,0.07723968,0.022874707,-0.001264219,-0.002162565,-0.014697672,0.008015347,0.036959098,-0.033827952,0.019734273,-0.010323737,0.007916167,-0.03335018,0.02650113,-0.02343155,
2004,07,30,-0.042346245,-0.104834686,-0.074046375,-0.002666573,-0.063019321,-0.027319433,-0.023922638,-0.020006646,-0.005354396,-0.053876102,-0.053677852,-0.001065868,-0.059047458,-0.055036194,-0.017766892,-0.123029589,-0.054021908,-0.012103309,-0.091794209,
2004,08,31,0.036421971,-0.038516208,-0.057478583,0.027967422,-0.028556241,0.043253672,-0.086842105,-0.051664876,-0.011100563,-0.058133328,-0.070222126,-0.017256893,0.005956738,-0.022909576,-0.002599414,-0.123416891,-0.038065896,-0.004746435,0.027019674,
2004,09,30,0.032924923,0.055897122,0.048027743,0.050604141,0.016095784,0.039698169,0.039363714,0.022254583,0.005351464,-0.025846224,0.01919199,0.005532038,0.049107161,0.053615347,0.056160381,0.017525067,0.03704708,-0.012589127,0.071246689,
2004,10,29,0.054078294,0.111882639,0.016267245,0.130997383,-0.010392311,0.035319526,0.014265671,-0.002093144,0.019851218,0.04519472,0.005381071,0.004998913,-0.019195703,0.050124516,-0.027906483,0.091955449,0.060753444,-0.00593578,-0.023340202,
2004,11,30,0.03376641,0.102145632,-0.03725965,0.107091296,0.014326529,0.093421154,0.040873488,0.030123361,0.022036694,0.003102851,-0.041106832,0.027885005,0.047614969,0.002737358,0.048050539,0.012918841,-0.004823381,-0.046200422,0.069246909,
2004,12,31,0.0154448,0.014845691,0.000336868,-0.017506638,0.01184321,0.064768023,-0.028906684,0.022239408,0.01955357,0.019168811,0.04712585,-0.001460809,-0.001359562,0.032184683,-0.022441068,0.000253231,0.007830444,0.027890215,0.045135417,
2005,01,31,-0.042431472,-0.144160228,-0.012287269,0.077049322,-0.031600623,-0.111307152,-0.031760283,-0.029563342,-0.023348491,-0.017814698,-0.074216049,-0.007210169,-0.038523702,0.001577375,-0.094267568,-0.085174361,-0.02513695,-0.038544842,-0.002812918,
2005,02,28,0.035524017,0.043138344,0.010639745,0.066962858,0.040399954,0.005144583,0.020549744,0.026028011,-0.003093655,0.030364177,0.043246526,-0.017577723,-0.002212919,-0.026665253,-0.019303905,0.041027302,0.057079081,-0.036088776,0.019323026,
2005,03,31,0.036619978,-0.034430394,-0.006914636,-0.032036386,-0.030943667,0.000809218,-0.013067942,0.024893953,-0.005666084,-0.013981198,-0.0461764,-0.017433602,-0.018434139,-0.016053832,-0.05816251,-0.023732645,-0.01638457,0.033811998,0.053968861,
2005,04,29,-0.05287741,-0.054160137,-0.025105837,-0.062797749,-0.038539968,0.029203712,0.091807727,-0.030121102,-0.077871341,0.005390138,-0.027302814,0.019843385,0.010603584,-0.033256736,-0.085101458,-0.122170035,-0.008683628,-0.119456818,-0.00204566,
2005,05,31,0.046822385,0.061638948,0.037452852,0.04239827,0.043869024,0.094639151,0.057042523,0.041256356,-0.003592459,0.060720258,0.053385903,0.009860842,0.053974284,0.044254474,0.083726287,0.072094352,0.044292828,0.05165315,0.072919637,
2005,06,30,-0.06357247,0.024205245,0.002686311,-0.033455666,-0.00639324,-0.061675499,0.025285084,0.020331514,-0.007830868,-0.015411789,-0.031577286,-0.016469043,0.022657102,0.013363709,0.06606812,-0.036184232,0.006702806,0.064940807,-0.048631457,
2005,07,29,0.015360342,0.063714615,0.02146015,0.063943144,0.057724119,-0.00190119,0.059261892,0.020034781,0.051074656,0.018302591,0.065791447,0.013257729,0.064425097,0.012005597,-0.002365301,0.113079488,0.053981967,0.021298707,0.048052021,
2005,08,31,-0.039871512,0.014672788,-0.03038896,0.041152929,-0.003040063,0.101584646,0.020265574,0.052131802,-0.013995111,-0.022084135,0.001095199,0.030302996,0.014121762,-0.018970966,0.014567486,0.034136967,0.01240157,0.009735527,-0.034351742,
2005,09,30,0.042937648,0.083964044,0.008144786,0.058157178,-0.033500337,0.031408464,-0.013925884,0.02321204,-0.002159531,-0.018454103,0.047938156,-0.026993211,0.003707405,-0.020190662,-0.033335881,-0.007825998,0.015916854,0.008474308,-0.02985048,
2005,10,31,0.033585384,-0.035538325,-0.028512511,0.031103779,-0.015642796,-0.01252312,0.016747112,-0.017605569,0.008894818,-0.020749164,-0.010241377,-0.000507004,0.002555106,0.009701264,-0.117172544,-0.085865969,-0.07412041,-0.007405932,-0.028816871,
2005,11,30,0.00482108,0.052107427,0.038908038,0.071018953,0.044870536,-0.033504616,0.003443895,0.02453913,0.036767472,0.056568912,0.040509229,0.033493206,0.036267293,-0.002750353,0.00242824,0.033625688,0.056010467,0.031383648,0.090986766,
2005,12,30,0.054381164,0.067751784,-0.024137594,0.025309876,-0.004094491,0.011896413,-0.01284068,-0.014338786,-0.034029671,-0.028941654,-0.029941472,-0.024694375,-0.027162958,-0.0136561,-0.024874865,-0.00178235,-0.005517075,0.001486463,0.095976943,
2006,01,31,0.031386603,0.135454855,0.044824751,0.021345885,0.026070028,-0.024341837,0.092915035,0.037056472,-0.004782047,-0.069784235,0.042549687,0.032008786,0.00230083,0.012620741,0.015920628,0.077586276,-0.039837793,-0.003975263,0.069902617,
